date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:38	31774/31774	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/demo-sessions	E:/ICME2014/ICME2014/www.icme2014.org/demo-sessions.html	(from http://www.icme2014.org/)
20:18:39	31738/31738	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/grand-challenge-session	E:/ICME2014/ICME2014/www.icme2014.org/grand-challenge-session.html	(from http://www.icme2014.org/)
20:18:40	53592/53592	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/workshops	E:/ICME2014/ICME2014/www.icme2014.org/workshops.html	(from http://www.icme2014.org/)
20:18:40	32960/32960	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/doctoral-consortium	E:/ICME2014/ICME2014/www.icme2014.org/doctoral-consortium.html	(from http://www.icme2014.org/)
20:18:41	41714/41714	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/tutorials	E:/ICME2014/ICME2014/www.icme2014.org/tutorials.html	(from http://www.icme2014.org/)
20:18:41	29581/29581	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/panel-session	E:/ICME2014/ICME2014/www.icme2014.org/panel-session.html	(from http://www.icme2014.org/)
20:18:42	29848/29848	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/industry-advisory-committee-iac	E:/ICME2014/ICME2014/www.icme2014.org/industry-advisory-committee-iac.html	(from http://www.icme2014.org/)
20:18:43	31154/31154	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/call-for-industry-program	E:/ICME2014/ICME2014/www.icme2014.org/call-for-industry-program.html	(from http://www.icme2014.org/)
20:18:44	31466/31466	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/call-for-industry-sponsors	E:/ICME2014/ICME2014/www.icme2014.org/call-for-industry-sponsors.html	(from http://www.icme2014.org/)
20:18:45	38942/38942	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/call-for-grand-challenges	E:/ICME2014/ICME2014/www.icme2014.org/call-for-grand-challenges.html	(from http://www.icme2014.org/)
20:18:45	28870/28870	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/grand-challenges	E:/ICME2014/ICME2014/www.icme2014.org/grand-challenges.html	(from http://www.icme2014.org/)
20:18:46	44570/44570	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/msr-bing-image-retrieval-challenge	E:/ICME2014/ICME2014/www.icme2014.org/msr-bing-image-retrieval-challenge.html	(from http://www.icme2014.org/)
20:18:46	34146/34146	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/tencent-multimedia-ads-pctr-challenge	E:/ICME2014/ICME2014/www.icme2014.org/tencent-multimedia-ads-pctr-challenge.html	(from http://www.icme2014.org/)
20:18:47	32426/32426	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/huawei-accurate-and-fast-mobile-video-annotation-challenge	E:/ICME2014/ICME2014/www.icme2014.org/huawei-accurate-and-fast-mobile-video-annotation-challenge.html	(from http://www.icme2014.org/)
20:18:47	32234/32234	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/isvision-challenge	E:/ICME2014/ICME2014/www.icme2014.org/isvision-challenge.html	(from http://www.icme2014.org/)
20:18:48	34498/34498	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/subject-areas	E:/ICME2014/ICME2014/www.icme2014.org/subject-areas.html	(from http://www.icme2014.org/)
20:18:49	48674/48674	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/special-sessions	E:/ICME2014/ICME2014/www.icme2014.org/special-sessions.html	(from http://www.icme2014.org/)
20:18:50	38843/38843	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/author-guidelines	E:/ICME2014/ICME2014/www.icme2014.org/author-guidelines.html	(from http://www.icme2014.org/)
20:18:50	34004/34004	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/paper-submission	E:/ICME2014/ICME2014/www.icme2014.org/paper-submission.html	(from http://www.icme2014.org/)
20:18:51	30388/30388	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/rebuttal	E:/ICME2014/ICME2014/www.icme2014.org/rebuttal.html	(from http://www.icme2014.org/)
20:18:51	37752/37752	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/camera-ready-submission-guidelines	E:/ICME2014/ICME2014/www.icme2014.org/camera-ready-submission-guidelines.html	(from http://www.icme2014.org/)
20:18:52	36045/36045	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/camera-ready-submission	E:/ICME2014/ICME2014/www.icme2014.org/camera-ready-submission.html	(from http://www.icme2014.org/)
20:18:52	28885/28885	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/copyright-submission	E:/ICME2014/ICME2014/www.icme2014.org/copyright-submission.html	(from http://www.icme2014.org/)
20:18:53	32836/32836	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/presentation-guidelines	E:/ICME2014/ICME2014/www.icme2014.org/presentation-guidelines.html	(from http://www.icme2014.org/)
20:18:54	58745/58745	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/registration	E:/ICME2014/ICME2014/www.icme2014.org/registration.html	(from http://www.icme2014.org/)
20:18:54	52662/52662	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/venue-hotels	E:/ICME2014/ICME2014/www.icme2014.org/venue-hotels.html	(from http://www.icme2014.org/)
20:18:55	39392/39392	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/travel	E:/ICME2014/ICME2014/www.icme2014.org/travel.html	(from http://www.icme2014.org/)
20:18:55	33195/33195	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/food	E:/ICME2014/ICME2014/www.icme2014.org/food.html	(from http://www.icme2014.org/)
20:18:56	34184/34184	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/city-of-chengdu	E:/ICME2014/ICME2014/www.icme2014.org/city-of-chengdu.html	(from http://www.icme2014.org/)
20:18:56	33450/33450	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/places-of-interest	E:/ICME2014/ICME2014/www.icme2014.org/places-of-interest.html	(from http://www.icme2014.org/)
20:18:57	30348/30348	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/visa-information	E:/ICME2014/ICME2014/www.icme2014.org/visa-information.html	(from http://www.icme2014.org/)
20:18:57	37411/37411	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/chengdu-sightseeing-tours	E:/ICME2014/ICME2014/www.icme2014.org/chengdu-sightseeing-tours.html	(from http://www.icme2014.org/)
20:18:58	32412/32412	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/sponsors-and-grand-challenge-hosts	E:/ICME2014/ICME2014/www.icme2014.org/sponsors-and-grand-challenge-hosts.html	(from http://www.icme2014.org/)
20:18:58	556/556	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2011%20Jun%202014%2012:24:36%20GMT	http://www.icme2014.org/program-at-a-glance.pdf?attredirects=0&attachauth=ANoY7cphBJ2pEQNGPk2EyxybTZh1U5honwOilvGkIscM3ePZRPhhKxZ1EQcKpN5Qjnq9Fz497jBmMZx4QjUR-fwCOkIzPvR3dWiaeDHatYHaalnpC_M6m1aHxfNlCOFf7JGURnm4haKts6Lx65kiQKUYMFrzpkdv5T7NmTx0LUzoQc7n0qqzli3gbCs-gzIMqJjq0qaKwsMhG7rDsBsmIQ54PdX2LNw_7snKW7AfKebcZOjk0f9alX8%3D	E:/ICME2014/ICME2014/www.icme2014.org/program-at-a-glance.3c926e.delayed	(from http://www.icme2014.org/)
20:19:02	17304/17304	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:37%20GMT	http://www.icme2014.org/_/rsrc/1400492250673/home/Baidu.png?height=160&width=320	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400492250673/home/Baiduc115.png	(from http://www.icme2014.org/)
20:19:06	55662/55662	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:36%20GMT	http://www.icme2014.org/_/rsrc/1340687183674/config/sponsors.png	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1340687183674/config/sponsors.png	(from http://www.icme2014.org/)
20:19:07	527/527	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2011%20Jun%202014%2012:24:45%20GMT	http://www.icme2014.org/home/NSF.png?attredirects=0	E:/ICME2014/ICME2014/www.icme2014.org/home/NSF.3f6fb5.delayed	(from http://www.icme2014.org/)
20:19:07	25464/25464	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:41%20GMT	http://www.icme2014.org/_/rsrc/1400492259553/home/BOCOM.png?height=166&width=320	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400492259553/home/BOCOM90eb.png	(from http://www.icme2014.org/)
20:19:07	528/528	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2011%20Jun%202014%2012:24:45%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/home/NSF.png?attachauth=ANoY7cp9HFXwYm2pDHGh-ixeAgGNG1fxP0gQdHtXrOjfUNdvqxJjL66Qn80IZnt4p4_4nog2bm29ST8-6m9kNFf1RiAvJ71eJVbXW3rW7dNhZ7XGIGtMO1FCZDl2x7Igq2g7vbqPa0SQ42WGsFqcpGcuHh9qHS3nwd7c9WEnL4YDPi7n2LyD_eitMwHNK94Rx7QsnvLkbhzvuS6oG24fZOAk4p-X1AbNCQ%3D%3D&attredirects=0	E:/ICME2014/ICME2014/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/home/NSF.404f0c.delayed	(from http://www.icme2014.org/)
20:19:12	27122/27122	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:11:31%20GMT	http://www.icme2014.org/_/rsrc/1400492273898/home/NSFC.png?height=275&width=320	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400492273898/home/NSFC9070.png	(from http://www.icme2014.org/)
20:19:14	38016/38016	---M--	200	added ('OK')	image/png	etag:%221400492267170%22	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/home/NSF.png?attachauth=ANoY7cp9HFXwYm2pDHGh-ixeAgGNG1fxP0gQdHtXrOjfUNdvqxJjL66Qn80IZnt4p4_4nog2bm29ST8-6m9kNFf1RiAvJ71eJVbXW3rW7dNhZ7XGIGtMO1FCZDl2x7Igq2g7vbqPa0SQ42WGsFqcpGcuHh9qHS3nwd7c9WEnL4YDPi7n2LyD_eitMwHNK94Rx7QsnvLkbhzvuS6oG24fZOAk4p-X1AbNCQ%3D%3D&attredirects=0	E:/ICME2014/ICME2014/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/home/NSF4f0c.png	(from http://www.icme2014.org/)
20:19:17	18931/18931	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:45%20GMT	http://www.icme2014.org/_/rsrc/1400492305025/home/Yahoo.png?height=88&width=320	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400492305025/home/Yahoo270a.png	(from http://www.icme2014.org/)
20:19:17	33679/33679	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:50%20GMT	http://www.icme2014.org/_/rsrc/1400492267175/home/NSF.png?height=320&width=320	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400492267175/home/NSFca9d.png	(from http://www.icme2014.org/)
20:19:18	5116/5116	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:56%20GMT	http://www.icme2014.org/_/rsrc/1400504874208/home/IBM%20Research.png?height=51&width=400	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1400504874208/home/IBM%20Research33f1.png	(from http://www.icme2014.org/)
20:19:19	10317/10317	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:11:06%20GMT	http://www.icme2014.org/_/rsrc/1402318565389/home/msra_logo.png	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1402318565389/home/msra_logo.png	(from http://www.icme2014.org/)
20:19:20	8238/8238	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:57%20GMT	http://www.icme2014.org/_/rsrc/1402488647062/home/Ricoh_lock_up_120402_cs6.png?height=69&width=200	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1402488647062/home/Ricoh_lock_up_120402_cs68e89.png	(from http://www.icme2014.org/)
20:19:20	10429/10429	---MCZ	200	added ('OK')	text/html	etag:%221402489007846|#public|0|en|||0%22	http://www.icme2014.org/system/app/pages/reportAbuse	E:/ICME2014/ICME2014/www.icme2014.org/system/app/pages/reportAbuse.html	(from http://www.icme2014.org/)
20:19:21	145/145	---M-Z	400	error ('Bad%20Request')	text/html	date:Wed,%2011%20Jun%202014%2012:24:59%20GMT	http://www.icme2014.org/_/tz	E:/ICME2014/ICME2014/www.icme2014.org/_/tz.4a.delayed	(from http://www.icme2014.org/)
20:19:28	409090/409090	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:24:00%20GMT	http://www.icme2014.org/_/rsrc/1340688868168/config/customLogo.gif?revision=2	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1340688868168/config/customLogo0dd8.png	(from http://www.icme2014.org/)
20:19:42	236649/236649	---MC-	200	added ('OK')	text/javascript	date:Thu,%2005%20Jun%202014%2005:56:28%20GMT	http://www.gstatic.com/sites/p/e65b43/system/js/jot_min_view__en.js	E:/ICME2014/ICME2014/www.gstatic.com/sites/p/e65b43/system/js/jot_min_view__en.js	(from http://www.icme2014.org/)
20:19:45	728944/728944	---MC-	200	added ('OK')	text/javascript	date:Thu,%2005%20Jun%202014%2005:56:28%20GMT	http://www.gstatic.com/sites/p/e65b43/system/js/trog_edit__en.js	E:/ICME2014/ICME2014/www.gstatic.com/sites/p/e65b43/system/js/trog_edit__en.js	(from http://www.icme2014.org/)
20:19:45	44/44	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Sep%202011%2003:00:23%20GMT	http://ssl.gstatic.com/editor/bubble2_tr.gif	E:/ICME2014/ICME2014/ssl.gstatic.com/editor/bubble2_tr.gif	(from http://www.gstatic.com/sites/p/e65b43/system/app/css/trogedit.css)
20:19:46	13113/13113	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jun%202014%2012:25:24%20GMT	http://www.icme2014.org/_/rsrc/1401942180000/system/app/images/toolbar-check.gif	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1401942180000/system/app/images/toolbar-check.gif	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:46	6902/6902	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jun%202014%2012:25:24%20GMT	http://www.icme2014.org/_/rsrc/1401942180000/system/app/images/toolbar2.gif	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1401942180000/system/app/images/toolbar2.gif	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:46	837/837	---M--	200	added ('OK')	image/gif	date:Wed,%2011%20Jun%202014%2012:25:24%20GMT	http://www.icme2014.org/_/rsrc/1401942180000/system/app/images/formatblock-menu-icons.gif	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1401942180000/system/app/images/formatblock-menu-icons.gif	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:47	259/259	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202014%2012:25:25%20GMT	http://www.icme2014.org/_/rsrc/1401942180000/system/app/images/icon-help-kennedy.png	E:/ICME2014/ICME2014/www.icme2014.org/_/rsrc/1401942180000/system/app/images/icon-help-kennedy.png	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:47	28601/28601	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Jun%202014%2012:25:25%20GMT	http://www.icme2014.org/site/sites/system/app/images/icon_plusone.png	E:/ICME2014/ICME2014/www.icme2014.org/site/sites/system/app/images/icon_plusone.50.delayed	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:48	28598/28598	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Jun%202014%2012:25:26%20GMT	http://www.icme2014.org/site/sites/system/app/images/plusbadge.png	E:/ICME2014/ICME2014/www.icme2014.org/site/sites/system/app/images/plusbadge.51.delayed	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:48	2025/2025	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Feb%202013%2019:52:00%20GMT	https://ssl.gstatic.com/images/icons/gplus-64.png	E:/ICME2014/ICME2014/ssl.gstatic.com/images/icons/gplus-64.png	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:48	968/968	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Feb%202013%2019:52:00%20GMT	https://ssl.gstatic.com/images/icons/gplus-32.png	E:/ICME2014/ICME2014/ssl.gstatic.com/images/icons/gplus-32.png	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:49	492/492	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Feb%202013%2019:52:00%20GMT	https://ssl.gstatic.com/images/icons/gplus-16.png	E:/ICME2014/ICME2014/ssl.gstatic.com/images/icons/gplus-16.png	(from http://www.icme2014.org/_/rsrc/1401942180000/system/app/css/editor.css)
20:19:49	0/-1	---M--	302	error ('')			http://www.icme2014.org/program-at-a-glance.pdf?attredirects=0&attachauth=ANoY7cphBJ2pEQNGPk2EyxybTZh1U5honwOilvGkIscM3ePZRPhhKxZ1EQcKpN5Qjnq9Fz497jBmMZx4QjUR-fwCOkIzPvR3dWiaeDHatYHaalnpC_M6m1aHxfNlCOFf7JGURnm4haKts6Lx65kiQKUYMFrzpkdv5T7NmTx0LUzoQc7n0qqzli3gbCs-gzIMqJjq0qaKwsMhG7rDsBsmIQ54PdX2LNw_7snKW7AfKebcZOjk0f9alX8%3D	E:/ICME2014/ICME2014/www.icme2014.org/program-at-a-glance.56926e.delayed	(from http://www.icme2014.org/home)
20:19:49	105/105	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Apr%202012%2000:13:23%20GMT	http://ssl.gstatic.com/ui/v1/menu/checkmark-partial.png	E:/ICME2014/ICME2014/ssl.gstatic.com/ui/v1/menu/checkmark-partial.png	(from http://www.gstatic.com/sites/p/e65b43/system/app/themes/solitudenavy/standard-css-solitudenavy-ltr-ltr.css)
